,date,value,search_type,event,kw,index,rumor_day,announce_day,kwe,rumor_delta,announce_delta,rumor_announce_gap,max_date,min_date,study_duration,n_event_kws,rumor_period,announce_period,control_period,period,start_delta,year,val_prop
12348,2019-03-02,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-1,-36,35,2019-05-07,2019-02-03,93,3,0,0,1,control,27,2019,0.0
12349,2019-03-03,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,0,-35,35,2019-05-07,2019-02-03,93,3,1,0,0,rumor_period,28,2019,0.0
12350,2019-03-04,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,1,-34,35,2019-05-07,2019-02-03,93,3,0,0,1,control,29,2019,0.0
12351,2019-03-05,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,2,-33,35,2019-05-07,2019-02-03,93,3,0,0,1,control,30,2019,0.0
12352,2019-03-06,32,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,3,-32,35,2019-05-07,2019-02-03,93,3,0,0,1,control,31,2019,0.011367673179396092
12353,2019-03-07,22,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,4,-31,35,2019-05-07,2019-02-03,93,3,0,0,1,control,32,2019,0.007815275310834813
12354,2019-03-08,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,5,-30,35,2019-05-07,2019-02-03,93,3,0,0,1,control,33,2019,0.0
12355,2019-03-09,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,6,-29,35,2019-05-07,2019-02-03,93,3,0,0,1,control,34,2019,0.0
12356,2019-03-10,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,7,-28,35,2019-05-07,2019-02-03,93,3,0,0,1,control,35,2019,0.0
12357,2019-03-11,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,8,-27,35,2019-05-07,2019-02-03,93,3,0,0,1,control,36,2019,0.0
12358,2019-03-12,33,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,9,-26,35,2019-05-07,2019-02-03,93,3,0,0,1,control,37,2019,0.01172291296625222
12359,2019-03-13,17,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,10,-25,35,2019-05-07,2019-02-03,93,3,0,0,1,control,38,2019,0.006039076376554174
12360,2019-03-14,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,11,-24,35,2019-05-07,2019-02-03,93,3,0,0,1,control,39,2019,0.0
12361,2019-03-15,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,12,-23,35,2019-05-07,2019-02-03,93,3,0,0,1,control,40,2019,0.0
12362,2019-03-16,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,13,-22,35,2019-05-07,2019-02-03,93,3,0,0,1,control,41,2019,0.0
12363,2019-03-17,48,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,14,-21,35,2019-05-07,2019-02-03,93,3,0,0,1,control,42,2019,0.01705150976909414
12364,2019-03-18,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,15,-20,35,2019-05-07,2019-02-03,93,3,0,0,1,control,43,2019,0.0
12365,2019-03-19,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,16,-19,35,2019-05-07,2019-02-03,93,3,0,0,1,control,44,2019,0.0
12366,2019-03-20,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,17,-18,35,2019-05-07,2019-02-03,93,3,0,0,1,control,45,2019,0.0
12367,2019-03-21,17,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,18,-17,35,2019-05-07,2019-02-03,93,3,0,0,1,control,46,2019,0.006039076376554174
12368,2019-03-22,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,19,-16,35,2019-05-07,2019-02-03,93,3,0,0,1,control,47,2019,0.0
12369,2019-03-23,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,20,-15,35,2019-05-07,2019-02-03,93,3,0,0,1,control,48,2019,0.0
12370,2019-03-24,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,21,-14,35,2019-05-07,2019-02-03,93,3,0,0,1,control,49,2019,0.0
12371,2019-03-25,15,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,22,-13,35,2019-05-07,2019-02-03,93,3,0,0,1,control,50,2019,0.0053285968028419185
12372,2019-03-26,71,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,23,-12,35,2019-05-07,2019-02-03,93,3,0,0,1,control,51,2019,0.02522202486678508
12373,2019-03-27,20,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,24,-11,35,2019-05-07,2019-02-03,93,3,0,0,1,control,52,2019,0.007104795737122558
12374,2019-03-28,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,25,-10,35,2019-05-07,2019-02-03,93,3,0,0,1,control,53,2019,0.0
12375,2019-03-29,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,26,-9,35,2019-05-07,2019-02-03,93,3,0,0,1,control,54,2019,0.0
12376,2019-03-30,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,27,-8,35,2019-05-07,2019-02-03,93,3,0,0,1,control,55,2019,0.0
12377,2019-03-31,30,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,28,-7,35,2019-05-07,2019-02-03,93,3,0,0,1,control,56,2019,0.010657193605683837
12378,2019-04-01,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,29,-6,35,2019-05-07,2019-02-03,93,3,0,0,1,control,57,2019,0.0
12379,2019-04-02,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,30,-5,35,2019-05-07,2019-02-03,93,3,0,0,1,control,58,2019,0.0
12380,2019-04-03,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,31,-4,35,2019-05-07,2019-02-03,93,3,0,0,1,control,59,2019,0.0
12381,2019-04-04,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,32,-3,35,2019-05-07,2019-02-03,93,3,0,0,1,control,60,2019,0.0
12382,2019-04-05,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,33,-2,35,2019-05-07,2019-02-03,93,3,0,0,1,control,61,2019,0.0
12383,2019-04-06,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,34,-1,35,2019-05-07,2019-02-03,93,3,0,0,1,control,62,2019,0.0
12384,2019-04-07,28,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,35,0,35,2019-05-07,2019-02-03,93,3,0,1,0,announce_period,63,2019,0.00994671403197158
12385,2019-04-08,100,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,36,1,35,2019-05-07,2019-02-03,93,3,0,0,1,control,64,2019,0.035523978685612786
12386,2019-04-09,72,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,37,2,35,2019-05-07,2019-02-03,93,3,0,0,1,control,65,2019,0.02557726465364121
12387,2019-04-10,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,38,3,35,2019-05-07,2019-02-03,93,3,0,0,1,control,66,2019,0.0
12388,2019-04-11,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,39,4,35,2019-05-07,2019-02-03,93,3,0,0,1,control,67,2019,0.0
12389,2019-04-12,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,40,5,35,2019-05-07,2019-02-03,93,3,0,0,1,control,68,2019,0.0
12390,2019-04-13,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,41,6,35,2019-05-07,2019-02-03,93,3,0,0,1,control,69,2019,0.0
12391,2019-04-14,28,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,42,7,35,2019-05-07,2019-02-03,93,3,0,0,1,control,70,2019,0.00994671403197158
12392,2019-04-15,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,43,8,35,2019-05-07,2019-02-03,93,3,0,0,1,control,71,2019,0.0
12393,2019-04-16,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,44,9,35,2019-05-07,2019-02-03,93,3,0,0,1,control,72,2019,0.0
12394,2019-04-17,49,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,45,10,35,2019-05-07,2019-02-03,93,3,0,0,1,control,73,2019,0.017406749555950268
12395,2019-04-18,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,46,11,35,2019-05-07,2019-02-03,93,3,0,0,1,control,74,2019,0.0
12396,2019-04-19,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,47,12,35,2019-05-07,2019-02-03,93,3,0,0,1,control,75,2019,0.0
12397,2019-04-20,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,48,13,35,2019-05-07,2019-02-03,93,3,0,0,1,control,76,2019,0.0
12398,2019-04-21,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,49,14,35,2019-05-07,2019-02-03,93,3,0,0,1,control,77,2019,0.0
12399,2019-04-22,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,50,15,35,2019-05-07,2019-02-03,93,3,0,0,1,control,78,2019,0.0
12400,2019-04-23,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,51,16,35,2019-05-07,2019-02-03,93,3,0,0,1,control,79,2019,0.0
12401,2019-04-24,36,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,52,17,35,2019-05-07,2019-02-03,93,3,0,0,1,control,80,2019,0.012788632326820605
12402,2019-04-25,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,53,18,35,2019-05-07,2019-02-03,93,3,0,0,1,control,81,2019,0.0
12403,2019-04-26,16,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,54,19,35,2019-05-07,2019-02-03,93,3,0,0,1,control,82,2019,0.005683836589698046
12404,2019-04-27,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,55,20,35,2019-05-07,2019-02-03,93,3,0,0,1,control,83,2019,0.0
12405,2019-04-28,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,56,21,35,2019-05-07,2019-02-03,93,3,0,0,1,control,84,2019,0.0
12406,2019-04-29,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,57,22,35,2019-05-07,2019-02-03,93,3,0,0,1,control,85,2019,0.0
12407,2019-04-30,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,58,23,35,2019-05-07,2019-02-03,93,3,0,0,1,control,86,2019,0.0
12408,2019-05-01,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,59,24,35,2019-05-07,2019-02-03,93,3,0,0,1,control,87,2019,0.0
12409,2019-05-02,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,60,25,35,2019-05-07,2019-02-03,93,3,0,0,1,control,88,2019,0.0
12410,2019-05-03,28,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,61,26,35,2019-05-07,2019-02-03,93,3,0,0,1,control,89,2019,0.00994671403197158
12411,2019-05-04,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,62,27,35,2019-05-07,2019-02-03,93,3,0,0,1,control,90,2019,0.0
12412,2019-05-05,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,63,28,35,2019-05-07,2019-02-03,93,3,0,0,1,control,91,2019,0.0
12413,2019-05-06,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,64,29,35,2019-05-07,2019-02-03,93,3,0,0,1,control,92,2019,0.0
12414,2019-05-07,0,web,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,65,30,35,2019-05-07,2019-02-03,93,3,0,0,1,control,93,2019,0.0
12415,2019-02-03,100,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-28,-63,35,2019-05-07,2019-02-03,93,3,0,0,1,control,0,2019,0.035523978685612786
12416,2019-02-04,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-27,-62,35,2019-05-07,2019-02-03,93,3,0,0,1,control,1,2019,0.0
12417,2019-02-05,33,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-26,-61,35,2019-05-07,2019-02-03,93,3,0,0,1,control,2,2019,0.01172291296625222
12418,2019-02-06,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-25,-60,35,2019-05-07,2019-02-03,93,3,0,0,1,control,3,2019,0.0
12419,2019-02-07,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-24,-59,35,2019-05-07,2019-02-03,93,3,0,0,1,control,4,2019,0.0
12420,2019-02-08,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-23,-58,35,2019-05-07,2019-02-03,93,3,0,0,1,control,5,2019,0.0
12421,2019-02-09,61,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-22,-57,35,2019-05-07,2019-02-03,93,3,0,0,1,control,6,2019,0.0216696269982238
12422,2019-02-10,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-21,-56,35,2019-05-07,2019-02-03,93,3,0,0,1,control,7,2019,0.0
12423,2019-02-11,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-20,-55,35,2019-05-07,2019-02-03,93,3,0,0,1,control,8,2019,0.0
12424,2019-02-12,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-19,-54,35,2019-05-07,2019-02-03,93,3,0,0,1,control,9,2019,0.0
12425,2019-02-13,41,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-18,-53,35,2019-05-07,2019-02-03,93,3,0,0,1,control,10,2019,0.014564831261101243
12426,2019-02-14,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-17,-52,35,2019-05-07,2019-02-03,93,3,0,0,1,control,11,2019,0.0
12427,2019-02-15,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-16,-51,35,2019-05-07,2019-02-03,93,3,0,0,1,control,12,2019,0.0
12428,2019-02-16,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-15,-50,35,2019-05-07,2019-02-03,93,3,0,0,1,control,13,2019,0.0
12429,2019-02-17,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-14,-49,35,2019-05-07,2019-02-03,93,3,0,0,1,control,14,2019,0.0
12430,2019-02-18,39,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-13,-48,35,2019-05-07,2019-02-03,93,3,0,0,1,control,15,2019,0.013854351687388987
12431,2019-02-19,0,google_news,Kirstjen_Security_2019,kirstjen nielsen homeland security,Kirstjen_Security_2019,2019-03-03,2019-04-07,kirstjen nielsen homeland security_Kirstjen_Security_2019,-12,-47,35,2019-05-07,2019-02-03,93,3,0,0,1,control,16,2019,0.0
